site_id,datehour,nb_knn5_lag1_mean,nb_knn5_lag1_max,nb_knn5_lag1_sum,nb_knn5_lag1_std,nb_r200m_lag1_mean,nb_r200m_lag1_max,nb_r200m_lag1_sum,nb_r200m_lag1_std,nb_r200m_count,nb_r5000m_lag1_mean,nb_r5000m_lag1_max,nb_r5000m_lag1_sum,nb_r5000m_lag1_std,nb_r5000m_count,nb_r10000m_lag1_mean,nb_r10000m_lag1_max,nb_r10000m_lag1_sum,nb_r10000m_lag1_std,nb_r10000m_count
2,9/6/2021 16:00,58,58,58,,58,58,58,,1,58,58,58,,1,58,58,58,,1
2,9/6/2021 17:00,176,176,176,,176,176,176,,1,176,176,176,,1,176,176,176,,1
2,9/6/2021 18:00,111,111,111,,111,111,111,,1,111,111,111,,1,111,111,111,,1
2,9/6/2021 19:00,74,74,74,,74,74,74,,1,74,74,74,,1,74,74,74,,1
2,9/6/2021 20:00,45,45,45,,45,45,45,,1,45,45,45,,1,45,45,45,,1
2,9/6/2021 21:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,9/6/2021 22:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,9/6/2021 23:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,9/7/2021 0:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,9/7/2021 1:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,9/7/2021 2:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/7/2021 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/7/2021 4:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,9/7/2021 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/7/2021 6:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,9/7/2021 7:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,9/7/2021 8:00,106,106,106,,106,106,106,,1,106,106,106,,1,106,106,106,,1
2,9/7/2021 9:00,100,100,100,,100,100,100,,1,100,100,100,,1,100,100,100,,1
2,9/7/2021 10:00,37,37,37,,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,9/7/2021 11:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,9/7/2021 12:00,37,37,37,,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,9/7/2021 13:00,55,55,55,,55,55,55,,1,55,55,55,,1,55,55,55,,1
2,9/7/2021 14:00,59,59,59,,59,59,59,,1,59,59,59,,1,59,59,59,,1
2,9/7/2021 15:00,57,57,57,,57,57,57,,1,57,57,57,,1,57,57,57,,1
2,9/7/2021 16:00,78,78,78,,78,78,78,,1,78,78,78,,1,78,78,78,,1
2,9/7/2021 17:00,206,206,206,,206,206,206,,1,206,206,206,,1,206,206,206,,1
2,9/7/2021 18:00,132,132,132,,132,132,132,,1,132,132,132,,1,132,132,132,,1
2,9/7/2021 19:00,93,93,93,,93,93,93,,1,93,93,93,,1,93,93,93,,1
2,9/7/2021 20:00,47,47,47,,47,47,47,,1,47,47,47,,1,47,47,47,,1
2,9/7/2021 21:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,9/7/2021 22:00,39,39,39,,39,39,39,,1,39,39,39,,1,39,39,39,,1
2,9/7/2021 23:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,9/8/2021 0:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,9/8/2021 1:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/8/2021 2:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/8/2021 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/8/2021 4:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/8/2021 5:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/8/2021 6:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,9/8/2021 7:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,9/8/2021 8:00,111,111,111,,111,111,111,,1,111,111,111,,1,111,111,111,,1
2,9/8/2021 9:00,83,83,83,,83,83,83,,1,83,83,83,,1,83,83,83,,1
2,9/8/2021 10:00,26,26,26,,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,9/8/2021 11:00,36,36,36,,36,36,36,,1,36,36,36,,1,36,36,36,,1
2,9/8/2021 12:00,50,50,50,,50,50,50,,1,50,50,50,,1,50,50,50,,1
2,9/8/2021 13:00,128,128,128,,128,128,128,,1,128,128,128,,1,128,128,128,,1
2,9/8/2021 14:00,75,75,75,,75,75,75,,1,75,75,75,,1,75,75,75,,1
2,9/8/2021 15:00,76,76,76,,76,76,76,,1,76,76,76,,1,76,76,76,,1
2,9/8/2021 16:00,81,81,81,,81,81,81,,1,81,81,81,,1,81,81,81,,1
2,9/8/2021 17:00,72,72,72,,72,72,72,,1,72,72,72,,1,72,72,72,,1
2,9/8/2021 18:00,95,95,95,,95,95,95,,1,95,95,95,,1,95,95,95,,1
2,9/8/2021 19:00,67,67,67,,67,67,67,,1,67,67,67,,1,67,67,67,,1
2,9/8/2021 20:00,37,37,37,,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,9/8/2021 21:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,9/8/2021 22:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,9/8/2021 23:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,9/9/2021 0:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,9/9/2021 1:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,9/9/2021 2:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/9/2021 3:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/9/2021 4:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/9/2021 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/9/2021 6:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,9/9/2021 7:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,9/9/2021 8:00,106,106,106,,106,106,106,,1,106,106,106,,1,106,106,106,,1
2,9/9/2021 9:00,66,66,66,,66,66,66,,1,66,66,66,,1,66,66,66,,1
2,9/9/2021 10:00,29,29,29,,29,29,29,,1,29,29,29,,1,29,29,29,,1
2,9/9/2021 11:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,9/9/2021 12:00,42,42,42,,42,42,42,,1,42,42,42,,1,42,42,42,,1
2,9/9/2021 13:00,38,38,38,,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,9/9/2021 14:00,44,44,44,,44,44,44,,1,44,44,44,,1,44,44,44,,1
2,9/9/2021 15:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,9/9/2021 16:00,62,62,62,,62,62,62,,1,62,62,62,,1,62,62,62,,1
2,9/9/2021 17:00,163,163,163,,163,163,163,,1,163,163,163,,1,163,163,163,,1
2,9/9/2021 18:00,86,86,86,,86,86,86,,1,86,86,86,,1,86,86,86,,1
2,9/9/2021 19:00,71,71,71,,71,71,71,,1,71,71,71,,1,71,71,71,,1
2,9/9/2021 20:00,37,37,37,,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,9/9/2021 21:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,9/9/2021 22:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,9/9/2021 23:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,9/10/2021 0:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,9/10/2021 1:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,9/10/2021 2:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/10/2021 3:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,9/10/2021 4:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/10/2021 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/10/2021 6:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,9/10/2021 7:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,9/10/2021 8:00,90,90,90,,90,90,90,,1,90,90,90,,1,90,90,90,,1
2,9/10/2021 9:00,49,49,49,,49,49,49,,1,49,49,49,,1,49,49,49,,1
2,9/10/2021 10:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,9/10/2021 11:00,27,27,27,,27,27,27,,1,27,27,27,,1,27,27,27,,1
2,9/10/2021 12:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,9/10/2021 13:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,9/10/2021 14:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,9/10/2021 15:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,9/10/2021 16:00,56,56,56,,56,56,56,,1,56,56,56,,1,56,56,56,,1
2,9/10/2021 17:00,126,126,126,,126,126,126,,1,126,126,126,,1,126,126,126,,1
2,9/10/2021 18:00,73,73,73,,73,73,73,,1,73,73,73,,1,73,73,73,,1
2,9/10/2021 19:00,45,45,45,,45,45,45,,1,45,45,45,,1,45,45,45,,1
2,9/10/2021 20:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,9/10/2021 21:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,9/10/2021 22:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,9/10/2021 23:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,9/11/2021 0:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,9/11/2021 1:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/11/2021 2:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,9/11/2021 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/11/2021 4:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,9/11/2021 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/11/2021 6:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,9/11/2021 7:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/11/2021 8:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,9/11/2021 9:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,9/11/2021 10:00,27,27,27,,27,27,27,,1,27,27,27,,1,27,27,27,,1
2,9/11/2021 11:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,9/11/2021 12:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,9/11/2021 13:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,9/11/2021 14:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,9/11/2021 15:00,27,27,27,,27,27,27,,1,27,27,27,,1,27,27,27,,1
2,9/11/2021 16:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,9/11/2021 17:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,9/11/2021 18:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,9/11/2021 19:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,9/11/2021 20:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,9/11/2021 21:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,9/11/2021 22:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,9/11/2021 23:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,9/12/2021 0:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,9/12/2021 1:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,9/12/2021 2:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,9/12/2021 3:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,9/12/2021 4:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/12/2021 5:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/12/2021 6:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/12/2021 7:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/12/2021 8:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/12/2021 9:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,9/12/2021 10:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,9/12/2021 11:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,9/12/2021 12:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,9/12/2021 13:00,38,38,38,,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,9/12/2021 14:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,9/12/2021 15:00,31,31,31,,31,31,31,,1,31,31,31,,1,31,31,31,,1
2,9/12/2021 16:00,46,46,46,,46,46,46,,1,46,46,46,,1,46,46,46,,1
2,9/12/2021 17:00,32,32,32,,32,32,32,,1,32,32,32,,1,32,32,32,,1
2,9/12/2021 18:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,9/12/2021 19:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,9/12/2021 20:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,9/12/2021 21:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,9/12/2021 22:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,9/12/2021 23:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,9/13/2021 0:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,9/13/2021 1:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/13/2021 2:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/13/2021 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/13/2021 4:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/13/2021 5:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/13/2021 6:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,9/13/2021 7:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,9/13/2021 8:00,106,106,106,,106,106,106,,1,106,106,106,,1,106,106,106,,1
2,9/13/2021 9:00,94,94,94,,94,94,94,,1,94,94,94,,1,94,94,94,,1
2,9/13/2021 10:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,9/13/2021 11:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,9/13/2021 12:00,32,32,32,,32,32,32,,1,32,32,32,,1,32,32,32,,1
2,9/13/2021 13:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,9/13/2021 14:00,39,39,39,,39,39,39,,1,39,39,39,,1,39,39,39,,1
2,9/13/2021 15:00,62,62,62,,62,62,62,,1,62,62,62,,1,62,62,62,,1
2,9/13/2021 16:00,72,72,72,,72,72,72,,1,72,72,72,,1,72,72,72,,1
2,9/13/2021 17:00,170,170,170,,170,170,170,,1,170,170,170,,1,170,170,170,,1
2,9/13/2021 18:00,113,113,113,,113,113,113,,1,113,113,113,,1,113,113,113,,1
2,9/13/2021 19:00,57,57,57,,57,57,57,,1,57,57,57,,1,57,57,57,,1
2,9/13/2021 20:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,9/13/2021 21:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,9/13/2021 22:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,9/13/2021 23:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,9/14/2021 0:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,9/14/2021 1:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/14/2021 2:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/14/2021 3:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/14/2021 4:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/14/2021 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/14/2021 6:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,9/14/2021 7:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,9/14/2021 8:00,98,98,98,,98,98,98,,1,98,98,98,,1,98,98,98,,1
2,9/14/2021 9:00,72,72,72,,72,72,72,,1,72,72,72,,1,72,72,72,,1
2,9/14/2021 10:00,38,38,38,,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,9/14/2021 11:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,9/14/2021 12:00,43,43,43,,43,43,43,,1,43,43,43,,1,43,43,43,,1
2,9/14/2021 13:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,9/14/2021 14:00,25,25,25,,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,9/14/2021 15:00,51,51,51,,51,51,51,,1,51,51,51,,1,51,51,51,,1
2,9/14/2021 16:00,58,58,58,,58,58,58,,1,58,58,58,,1,58,58,58,,1
2,9/14/2021 17:00,163,163,163,,163,163,163,,1,163,163,163,,1,163,163,163,,1
2,9/14/2021 18:00,94,94,94,,94,94,94,,1,94,94,94,,1,94,94,94,,1
2,9/14/2021 19:00,57,57,57,,57,57,57,,1,57,57,57,,1,57,57,57,,1
2,9/14/2021 20:00,26,26,26,,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,9/14/2021 21:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,9/14/2021 22:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,9/14/2021 23:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,9/15/2021 0:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,9/15/2021 1:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/15/2021 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/15/2021 3:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/15/2021 4:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/15/2021 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/15/2021 6:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,9/15/2021 7:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,9/15/2021 8:00,98,98,98,,98,98,98,,1,98,98,98,,1,98,98,98,,1
2,9/15/2021 9:00,64,64,64,,64,64,64,,1,64,64,64,,1,64,64,64,,1
2,9/15/2021 10:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,9/15/2021 11:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,9/15/2021 12:00,36,36,36,,36,36,36,,1,36,36,36,,1,36,36,36,,1
2,9/15/2021 13:00,101,101,101,,101,101,101,,1,101,101,101,,1,101,101,101,,1
2,9/15/2021 14:00,56,56,56,,56,56,56,,1,56,56,56,,1,56,56,56,,1
2,9/15/2021 15:00,56,56,56,,56,56,56,,1,56,56,56,,1,56,56,56,,1
2,9/15/2021 16:00,47,47,47,,47,47,47,,1,47,47,47,,1,47,47,47,,1
2,9/15/2021 17:00,66,66,66,,66,66,66,,1,66,66,66,,1,66,66,66,,1
2,9/15/2021 18:00,73,73,73,,73,73,73,,1,73,73,73,,1,73,73,73,,1
2,9/15/2021 19:00,43,43,43,,43,43,43,,1,43,43,43,,1,43,43,43,,1
2,9/15/2021 20:00,26,26,26,,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,9/15/2021 21:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,9/15/2021 22:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,9/15/2021 23:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,9/16/2021 0:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,9/16/2021 1:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/16/2021 2:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/16/2021 3:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,9/16/2021 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/16/2021 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/16/2021 6:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,9/16/2021 7:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,9/16/2021 8:00,115,115,115,,115,115,115,,1,115,115,115,,1,115,115,115,,1
2,9/16/2021 9:00,61,61,61,,61,61,61,,1,61,61,61,,1,61,61,61,,1
2,9/16/2021 10:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,9/16/2021 11:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,9/16/2021 12:00,26,26,26,,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,9/16/2021 13:00,49,49,49,,49,49,49,,1,49,49,49,,1,49,49,49,,1
2,9/16/2021 14:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,9/16/2021 15:00,53,53,53,,53,53,53,,1,53,53,53,,1,53,53,53,,1
2,9/16/2021 16:00,81,81,81,,81,81,81,,1,81,81,81,,1,81,81,81,,1
2,9/16/2021 17:00,182,182,182,,182,182,182,,1,182,182,182,,1,182,182,182,,1
2,9/16/2021 18:00,97,97,97,,97,97,97,,1,97,97,97,,1,97,97,97,,1
2,9/16/2021 19:00,54,54,54,,54,54,54,,1,54,54,54,,1,54,54,54,,1
2,9/16/2021 20:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,9/16/2021 21:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,9/16/2021 22:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,9/16/2021 23:00,26,26,26,,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,9/17/2021 0:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,9/17/2021 1:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/17/2021 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/17/2021 3:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/17/2021 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,9/17/2021 5:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,9/17/2021 6:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,9/17/2021 7:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,9/17/2021 8:00,116,116,116,,116,116,116,,1,116,116,116,,1,116,116,116,,1
2,9/17/2021 9:00,101,101,101,,101,101,101,,1,101,101,101,,1,101,101,101,,1
2,9/17/2021 10:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,9/17/2021 11:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,9/17/2021 12:00,54,54,54,,54,54,54,,1,54,54,54,,1,54,54,54,,1
2,9/17/2021 13:00,54,54,54,,54,54,54,,1,54,54,54,,1,54,54,54,,1
2,9/17/2021 14:00,52,52,52,,52,52,52,,1,52,52,52,,1,52,52,52,,1
2,9/17/2021 15:00,60,60,60,,60,60,60,,1,60,60,60,,1,60,60,60,,1
2,9/17/2021 16:00,111,111,111,,111,111,111,,1,111,111,111,,1,111,111,111,,1
2,9/17/2021 17:00,179,179,179,,179,179,179,,1,179,179,179,,1,179,179,179,,1
2,9/17/2021 18:00,73,73,73,,73,73,73,,1,73,73,73,,1,73,73,73,,1
2,9/17/2021 19:00,53,53,53,,53,53,53,,1,53,53,53,,1,53,53,53,,1
2,9/17/2021 20:00,38,38,38,,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,9/17/2021 21:00,29,29,29,,29,29,29,,1,29,29,29,,1,29,29,29,,1
2,9/17/2021 22:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,9/17/2021 23:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,9/18/2021 0:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,9/18/2021 1:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,9/18/2021 2:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,9/18/2021 3:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,9/18/2021 4:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,9/18/2021 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,9/18/2021 6:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,9/18/2021 7:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,9/18/2021 8:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,9/18/2021 9:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,9/18/2021 10:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,9/18/2021 11:00,29,29,29,,29,29,29,,1,29,29,29,,1,29,29,29,,1
2,9/18/2021 12:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,9/18/2021 13:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,9/18/2021 14:00,47,47,47,,47,47,47,,1,47,47,47,,1,47,47,47,,1
2,9/18/2021 15:00,56,56,56,,56,56,56,,1,56,56,56,,1,56,56,56,,1
2,9/18/2021 16:00,68,68,68,,68,68,68,,1,68,68,68,,1,68,68,68,,1
2,9/18/2021 17:00,39,39,39,,39,39,39,,1,39,39,39,,1,39,39,39,,1
2,9/18/2021 18:00,43,43,43,,43,43,43,,1,43,43,43,,1,43,43,43,,1
2,9/18/2021 19:00,37,37,37,,37,37,37,,1,37,37,37,,1,37,37,37,,1
