site_id,site_name,longitude,latitude,municipality,district_code,road_code,operator,interval_min,install_date,segment_id,road_name,morphology_en,road_category_code,road_category_en,access_en,geometry_method_en,manager_code,manager_label,length_m,dist_to_segment_m,bike_lane_width_m,has_cycleway,bike_lane_source,poi_shop_250m,poi_shop_500m,poi_shop_1000m,poi_education_250m,poi_education_500m,poi_education_1000m,poi_hotel_250m,poi_hotel_500m,poi_hotel_1000m,poi_hospital_250m,poi_hospital_500m,poi_hospital_1000m,sensor_age_days,install_year,bike_width_imputed
503841161,Unknown,4.68181535,50.88182625,Leuven,AWV214,503841161,Unknown,60,,503841161,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,34.01,0.0,4.0,True,osm_bike_network,0,2,58,3,9,46,0,0,2,0,0,8,0,2026,False
503841168,Unknown,4.681668190026195,50.881677726340556,Leuven,AWV214,503841168,Unknown,60,,503841168,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,4.5,0.0,4.0,True,osm_bike_network,0,2,57,3,9,46,0,0,2,0,0,8,0,2026,False
1065575041,Unknown,4.68664095,50.87220095,Leuven,AWV214,1065575041,Unknown,60,,1065575041,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,18.04,0.0,4.0,True,osm_bike_network,5,17,76,0,11,133,0,0,3,0,2,6,0,2026,False
874846053,Kerspelstraat,4.70539615,50.8424293,Leuven,AWV214,874846053,Unknown,60,,874846053,Kerspelstraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,12.48,0.0,5.0,True,osm_bike_network,0,0,7,0,0,0,0,0,0,0,0,0,0,2026,False
508197989,Unknown,4.6685025499999995,50.876258400000005,Leuven,AWV214,508197989,Unknown,60,,508197989,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,4.1,0.0,1.5,True,osm_bike_network,0,5,12,0,15,30,0,0,0,0,2,4,0,2026,False
"[147856952, 508197989]",Unknown,4.669229236735923,50.876110676039325,Leuven,AWV214,"[147856952, 508197989]",Unknown,60,,"[147856952, 508197989]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,111.52,0.0,1.5,True,osm_bike_network,1,6,13,0,15,31,0,0,0,0,2,4,0,2026,False
"[572471332, 1435306187, 1435306188, 1435306162, 1435306163, 1435306165]",Unknown,4.668404516813853,50.876561745674906,Leuven,AWV214,"[572471332, 1435306187, 1435306188, 1435306162, 1435306163, 1435306165]",Unknown,60,,"[572471332, 1435306187, 1435306188, 1435306162, 1435306163, 1435306165]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,70.41,0.0,2.0,True,osm_bike_network,0,5,12,0,17,29,0,0,0,0,2,4,0,2026,False
1421442824,Unknown,4.66483205,50.87708845,Leuven,AWV214,1421442824,Unknown,60,,1421442824,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,13.44,0.0,4.0,True,osm_bike_network,0,2,10,1,6,25,0,0,0,0,0,2,0,2026,False
815418307,Unknown,4.66555000517952,50.87655408423279,Leuven,AWV214,815418307,Unknown,60,,815418307,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,157.73,0.0,2.0,True,osm_bike_network,0,2,12,0,7,28,0,0,0,0,0,2,0,2026,False
"[1435306184, 815418306]",Unknown,4.66439864356777,50.87750363674104,Leuven,AWV214,"[1435306184, 815418306]",Unknown,60,,"[1435306184, 815418306]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,13.97,0.0,1.5,True,osm_bike_network,0,1,13,1,5,25,0,0,0,0,0,2,0,2026,False
"[815418306, 1435306179, 1435306180, 1435306181, 610511337, 815032436, 1435306171, 1435306172, 1435306174]",Unknown,4.663493639838756,50.87790809137945,Leuven,AWV214,"[815418306, 1435306179, 1435306180, 1435306181, 610511337, 815032436, 1435306171, 1435306172, 1435306174]",Unknown,60,,"[815418306, 1435306179, 1435306180, 1435306181, 610511337, 815032436, 1435306171, 1435306172, 1435306174]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,144.79,0.0,2.0,True,osm_bike_network,0,0,17,1,5,23,0,0,0,0,0,2,0,2026,False
509323532,Unknown,4.700309441967674,50.88595739015811,Leuven,AWV214,509323532,Unknown,60,,509323532,Unknown,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,53.94,0.0,5.0,True,osm_bike_network,8,38,482,1,8,38,0,2,16,1,11,31,0,2026,False
"[844373393, 509322891, 509893229]",Sluisstraat,4.699997637379999,50.886290177671626,Leuven,AWV214,"[844373393, 509322891, 509893229]",Unknown,60,,"[844373393, 509322891, 509893229]",Sluisstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,33.91,0.0,5.0,True,osm_bike_network,7,34,465,1,6,31,0,1,16,2,11,31,0,2026,False
509323075,Unknown,4.700518330742658,50.88664673724902,Leuven,AWV214,509323075,Unknown,60,,509323075,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,83.53,0.0,1.5,True,osm_bike_network,11,32,459,1,6,28,0,1,16,1,9,31,0,2026,False
"[616383050, 616383053]",Unknown,4.692346626179501,50.87077864896483,Leuven,AWV214,"[616383050, 616383053]",Unknown,60,,"[616383050, 616383053]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,56.2,0.0,1.5,True,osm_bike_network,2,29,103,19,97,162,1,1,6,0,3,18,0,2026,False
1431375569,Unknown,4.68081325,50.86612055,Leuven,AWV214,1431375569,Unknown,60,,1431375569,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,9.7,0.0,1.0,True,osm_bike_network,1,2,15,0,3,21,0,1,3,0,0,3,0,2026,False
"[443972008, 443972014]",Celestijnenlaan,4.680612186866832,50.86700465123006,Leuven,AWV214,"[443972008, 443972014]",Unknown,60,,"[443972008, 443972014]",Celestijnenlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,204.13,0.0,5.0,True,osm_bike_network,0,2,17,0,1,24,0,1,3,0,1,3,0,2026,False
"[609991296, 130861473, 609991297, 1222601059, 1451099118]",Tervuursesteenweg,4.672356277783422,50.87441422968555,Leuven,AWV214,"[609991296, 130861473, 609991297, 1222601059, 1451099118]",Unknown,60,,"[609991296, 130861473, 609991297, 1222601059, 1451099118]",Tervuursesteenweg,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,88.98,0.0,6.0,True,osm_bike_network,5,6,17,1,4,31,0,0,1,1,1,4,0,2026,False
1431375563,Unknown,4.6811466,50.8649076,Leuven,AWV214,1431375563,Unknown,60,,1431375563,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,13.31,0.0,1.5,True,osm_bike_network,2,3,15,0,3,20,0,1,3,0,0,5,0,2026,False
516401740,Unknown,4.680425236360743,50.8669173608294,Leuven,AWV214,516401740,Unknown,60,,516401740,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,180.07,0.0,3.0,True,osm_bike_network,0,2,15,0,1,23,0,1,3,0,1,2,0,2026,False
"[41963440, 1255976786, 520621542]",Remisebosweg,4.677718801520846,50.867390264738376,Leuven,AWV214,"[41963440, 1255976786, 520621542]",Unknown,60,,"[41963440, 1255976786, 520621542]",Remisebosweg,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,110.79,0.0,2.5,True,osm_bike_network,0,3,15,0,2,21,1,1,2,0,1,2,0,2026,False
1491649401,Bondgenotenlaan,4.70981445,50.8803678,Leuven,AWV214,1491649401,Unknown,60,,1491649401,Bondgenotenlaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,26.46,0.0,5.0,True,osm_bike_network,135,291,553,2,31,94,3,10,28,7,13,37,0,2026,False
3358666,Celestijnenlaan,4.68342215,50.860095799999996,Leuven,AWV214,3358666,Unknown,60,,3358666,Celestijnenlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,15.26,0.0,5.0,True,osm_bike_network,1,3,26,0,3,8,1,1,3,0,0,9,0,2026,False
"[1075116450, 1425908250, 1463666251, 524593274]",Unknown,4.684337504549635,50.8606314918976,Leuven,AWV214,"[1075116450, 1425908250, 1463666251, 524593274]",Unknown,60,,"[1075116450, 1425908250, 1463666251, 524593274]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,181.26,0.0,1.5,True,osm_bike_network,1,4,34,1,4,8,1,1,3,0,1,9,0,2026,False
524593274,Unknown,4.685431599999999,50.8612458,Leuven,AWV214,524593274,Unknown,60,,524593274,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,23.67,0.0,1.5,True,osm_bike_network,1,5,40,2,3,13,1,2,4,0,1,10,0,2026,False
"[1425908250, 524593274, 1463666251, 1075116450]",Unknown,4.684337504549638,50.860631491897614,Leuven,AWV214,"[1425908250, 524593274, 1463666251, 1075116450]",Unknown,60,,"[1425908250, 524593274, 1463666251, 1075116450]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,181.26,0.0,1.5,True,osm_bike_network,1,4,34,1,4,8,1,1,3,0,1,9,0,2026,False
80201638,Monseigneur Ladeuzeplein,4.7067440000000005,50.8779346,Leuven,AWV214,80201638,Unknown,60,,80201638,Monseigneur Ladeuzeplein,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,9.88,0.0,1.5,True,osm_bike_network,80,294,550,27,59,166,4,10,30,2,10,38,0,2026,False
"[129212841, 198558677]",Unknown,4.706829226866234,50.87805987721216,Leuven,AWV214,"[129212841, 198558677]",Unknown,60,,"[129212841, 198558677]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,29.05,0.0,4.0,True,osm_bike_network,86,293,550,25,55,157,5,10,30,2,10,40,0,2026,False
1029578736,Unknown,4.695458739833604,50.895457396862284,Leuven,AWV214,1029578736,Unknown,60,,1029578736,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,138.8,0.0,1.5,True,osm_bike_network,0,2,35,0,2,3,0,0,0,0,1,5,0,2026,False
531797200,Speltstraat,4.694392349142305,50.89291033636097,Leuven,AWV214,531797200,Unknown,60,,531797200,Speltstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,60.09,0.0,5.0,True,osm_bike_network,0,5,37,0,2,7,0,0,0,0,1,6,0,2026,False
531797201,Speltstraat,4.694353966254681,50.893117297538325,Leuven,AWV214,531797201,Unknown,60,,531797201,Speltstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,75.54,0.0,5.0,True,osm_bike_network,0,5,35,0,2,5,0,0,0,0,1,5,0,2026,False
125835581,Oude Rondelaan,4.694374747171122,50.88948786160665,Leuven,AWV214,125835581,Unknown,60,,125835581,Oude Rondelaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,51.86,0.0,5.0,True,osm_bike_network,2,7,96,0,0,18,0,0,6,1,3,20,0,2026,False
1451208655,Unknown,4.69162778392036,50.88929447390761,Leuven,AWV214,1451208655,Unknown,60,,1451208655,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,9.61,0.0,1.5,True,osm_bike_network,2,6,64,0,2,18,0,0,5,1,2,16,0,2026,False
"[1451420328, 1451420327]",Den Boschsingel,4.69075315562155,50.88879698440644,Leuven,AWV214,"[1451420328, 1451420327]",Unknown,60,,"[1451420328, 1451420327]",Den Boschsingel,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,173.69,0.0,1.5,True,osm_bike_network,0,6,68,0,4,16,0,0,6,0,2,14,0,2026,False
1451208670,Unknown,4.6911162,50.890499500000004,Leuven,AWV214,1451208670,Unknown,60,,1451208670,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,11.29,0.0,1.5,True,osm_bike_network,2,5,35,0,2,13,0,0,1,0,1,9,0,2026,False
125133402,Oude Rondelaan,4.69161985,50.889371499999996,Leuven,AWV214,125133402,Unknown,60,,125133402,Oude Rondelaan,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,15.58,0.0,1.0,True,osm_bike_network,2,6,62,0,2,16,0,0,5,1,2,16,0,2026,False
1451208669,Unknown,4.691672349999999,50.8893489,Leuven,AWV214,1451208669,Unknown,60,,1451208669,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,19.05,0.0,1.5,True,osm_bike_network,2,6,63,0,2,17,0,0,5,1,2,16,0,2026,False
1290331844,Unknown,4.6914453,50.890527500000005,Leuven,AWV214,1290331844,Unknown,60,,1290331844,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,10.94,0.0,1.5,True,osm_bike_network,3,5,34,0,1,13,0,0,2,1,1,9,0,2026,False
"[1507768040, 1507768039]",Den Boschsingel,4.690311155771207,50.888150180116114,Leuven,AWV214,"[1507768040, 1507768039]",Unknown,60,,"[1507768040, 1507768039]",Den Boschsingel,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,21.55,0.0,1.5,True,osm_bike_network,0,8,82,2,4,21,0,0,6,0,2,15,0,2026,False
10155837,Refugehof,4.693254860425205,50.87693786179493,Leuven,AWV214,10155837,Unknown,60,,10155837,Refugehof,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,54.1,0.0,5.0,True,osm_bike_network,1,79,382,11,29,192,0,5,17,0,7,28,0,2026,False
534322509,Unknown,4.693612720384204,50.87664623259652,Leuven,AWV214,534322509,Unknown,60,,534322509,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,16.14,0.0,1.5,True,osm_bike_network,2,82,387,12,41,195,0,5,17,0,7,28,0,2026,False
534322510,Unknown,4.693795178066828,50.876340043026175,Leuven,AWV214,534322510,Unknown,60,,534322510,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,61.07,0.0,1.5,True,osm_bike_network,3,75,387,12,61,198,0,4,16,0,7,28,0,2026,False
"[126679459, 10155837]",Refugehof,4.69349442050431,50.87644978207455,Leuven,AWV214,"[126679459, 10155837]",Unknown,60,,"[126679459, 10155837]",Refugehof,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,40.03,0.0,5.0,True,osm_bike_network,3,71,381,12,50,194,0,4,16,1,7,28,0,2026,False
534322511,Unknown,4.6941502301087,50.876704543707724,Leuven,AWV214,534322511,Unknown,60,,534322511,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,48.73,0.0,1.5,True,osm_bike_network,2,98,402,13,49,205,0,7,17,0,8,28,0,2026,False
534322512,Unknown,4.69432995821368,50.876370935693956,Leuven,AWV214,534322512,Unknown,60,,534322512,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,33.37,0.0,1.5,True,osm_bike_network,2,88,403,13,75,207,0,7,17,0,7,28,0,2026,False
"[698357878, 698357877, 539817286]",Unknown,4.693925796155437,50.87726089451851,Leuven,AWV214,"[698357878, 698357877, 539817286]",Unknown,60,,"[698357878, 698357877, 539817286]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,63.63,0.0,1.5,True,osm_bike_network,1,103,404,14,31,200,0,7,17,0,7,28,0,2026,False
698357874,Unknown,4.6936914000000005,50.8769387,Leuven,AWV214,698357874,Unknown,60,,698357874,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,5.1,0.0,1.5,True,osm_bike_network,1,93,393,12,33,196,0,5,17,0,7,28,0,2026,False
1424411634,Unknown,4.693843227237491,50.87691562627012,Leuven,AWV214,1424411634,Unknown,60,,1424411634,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,18.03,0.0,1.5,True,osm_bike_network,2,98,398,13,34,199,0,6,17,0,7,28,0,2026,False
1424411633,Unknown,4.69367275,50.8769151,Leuven,AWV214,1424411633,Unknown,60,,1424411633,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,8.16,0.0,1.5,True,osm_bike_network,1,93,393,12,34,196,0,5,17,0,7,28,0,2026,False
534322514,Unknown,4.6940666384245535,50.876238239275395,Leuven,AWV214,534322514,Unknown,60,,534322514,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,43.51,0.0,1.5,True,osm_bike_network,2,71,394,12,79,203,0,4,17,0,7,28,0,2026,False
126679459,Refugehof,4.69344215,50.87622899999999,Leuven,AWV214,126679459,Unknown,60,,126679459,Refugehof,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,9.49,0.0,5.0,True,osm_bike_network,7,46,376,12,58,192,0,2,16,1,4,28,0,2026,False
534322513,Unknown,4.693637950073909,50.876165471663015,Leuven,AWV214,534322513,Unknown,60,,534322513,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,29.73,0.0,1.5,True,osm_bike_network,6,46,382,12,69,196,0,2,16,1,5,28,0,2026,False
534322515,Unknown,4.693836716682594,50.87585334508879,Leuven,AWV214,534322515,Unknown,60,,534322515,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,31.82,0.0,1.5,True,osm_bike_network,7,37,383,10,94,193,0,2,16,1,5,28,0,2026,False
"[535319392, 535319386, 535319387]",Unknown,4.713518474113074,50.87708338158526,Leuven,AWV214,"[535319392, 535319386, 535319387]",Unknown,60,,"[535319392, 535319386, 535319387]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,69.41,0.0,4.0,True,osm_bike_network,3,83,433,1,28,86,0,7,20,3,8,32,0,2026,False
572471333,Unknown,4.6678742198231875,50.8761662626447,Leuven,AWV214,572471333,Unknown,60,,572471333,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,15.63,0.0,4.0,True,osm_bike_network,0,5,12,0,15,29,0,0,0,0,1,3,0,2026,False
536676576,Unknown,4.672333009055709,50.87893918035689,Leuven,AWV214,536676576,Unknown,60,,536676576,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,42.36,0.0,4.0,True,osm_bike_network,0,4,32,17,19,32,0,0,0,1,1,4,0,2026,False
537170806,Unknown,4.672716852262444,50.87926331904255,Leuven,AWV214,537170806,Unknown,60,,537170806,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,95.93,0.0,4.0,True,osm_bike_network,0,1,31,18,19,34,0,0,0,1,1,3,0,2026,False
"[198966065, 1228653618]",Unknown,4.671018307723983,50.87977605764903,Leuven,AWV214,"[198966065, 1228653618]",Unknown,60,,"[198966065, 1228653618]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,74.82,0.0,4.0,True,osm_bike_network,0,0,33,17,19,29,0,0,0,1,1,3,0,2026,False
537170807,Unknown,4.670366473035799,50.87982731250617,Leuven,AWV214,537170807,Unknown,60,,537170807,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,66.13,0.0,4.0,True,osm_bike_network,0,0,33,17,19,29,0,0,0,1,1,3,0,2026,False
"[538760931, 538760932, 305434697, 914682908, 305434718]",Unknown,4.703124979899213,50.88070781002716,Leuven,AWV214,"[538760931, 538760932, 305434697, 914682908, 305434718]",Unknown,60,,"[538760931, 538760932, 305434697, 914682908, 305434718]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,98.86,0.0,4.0,True,osm_bike_network,164,381,549,6,35,124,4,15,26,4,15,39,0,2026,False
539236206,Unknown,4.7072349503176305,50.87494968519355,Leuven,AWV214,539236206,Unknown,60,,539236206,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,22.67,0.0,1.5,True,osm_bike_network,16,69,523,19,66,197,1,6,20,1,6,32,0,2026,False
539236207,Unknown,4.7073804500000005,50.87515055,Leuven,AWV214,539236207,Unknown,60,,539236207,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,6.57,0.0,1.5,True,osm_bike_network,16,74,522,25,66,197,1,6,21,1,7,31,0,2026,False
539236208,Unknown,4.707265100000001,50.8751307,Leuven,AWV214,539236208,Unknown,60,,539236208,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,10.33,0.0,1.5,True,osm_bike_network,17,75,523,24,66,197,1,6,21,1,6,30,0,2026,False
539817280,Unknown,4.693458051318312,50.87715881349416,Leuven,AWV214,539817280,Unknown,60,,539817280,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,17.04,0.0,1.5,True,osm_bike_network,1,92,391,11,30,192,0,6,17,0,7,28,0,2026,False
698357880,Unknown,4.69359915,50.87723795,Leuven,AWV214,698357880,Unknown,60,,698357880,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,20.44,0.0,1.5,True,osm_bike_network,1,96,394,13,31,194,0,6,17,0,7,28,0,2026,False
"[539817280, 698357873, 698357874]",Unknown,4.693610962717816,50.877045101647475,Leuven,AWV214,"[539817280, 698357873, 698357874]",Unknown,60,,"[539817280, 698357873, 698357874]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,23.49,0.0,1.5,True,osm_bike_network,1,94,392,13,32,195,0,5,17,0,7,28,0,2026,False
539817285,Unknown,4.694344623224383,50.875929862489805,Leuven,AWV214,539817285,Unknown,60,,539817285,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,12.24,0.0,1.5,True,osm_bike_network,2,41,400,8,105,204,1,3,16,0,5,28,0,2026,False
"[539817283, 539817284]",Unknown,4.69448605558412,50.87586544260715,Leuven,AWV214,"[539817283, 539817284]",Unknown,60,,"[539817283, 539817284]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,17.86,0.0,1.5,True,osm_bike_network,2,40,402,8,109,207,1,3,16,0,5,28,0,2026,False
540002287,Unknown,4.723318364453528,50.88209630319848,Leuven,AWV214,540002287,Unknown,60,,540002287,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,4.22,0.0,2.0,True,osm_bike_network,8,41,145,0,8,12,0,4,8,2,14,25,0,2026,False
540002289,Unknown,4.723362549999999,50.882058,Leuven,AWV214,540002289,Unknown,60,,540002289,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,5.27,0.0,1.5,True,osm_bike_network,8,40,145,0,8,12,0,4,8,2,14,25,0,2026,False
1507768363,Unknown,4.706185979093205,50.88795176132243,Leuven,AWV214,1507768363,Unknown,60,,1507768363,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,5.65,0.0,1.5,True,osm_bike_network,9,29,414,0,2,17,0,1,15,4,5,28,0,2026,False
540505252,Unknown,4.6965037918525505,50.93574599975227,Leuven,AWV214,540505252,Unknown,60,,540505252,Unknown,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,67.22,0.0,5.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
